"price_eur","car_model","mileage_km","year_first_registration","seller_name","car_link","scrapedate"
"€ 25,390.-","Volkswagen ID.4 PURE 125kW LM19 NAVI-PRO SITZH PDC+ LED","28,386 km","09/2022","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pure-125kw-lm19-navi-pro-sitzh-pdc-led-electric-black-672e972c-d780-433a-b94f-947b6ccc9156","2024-12-10"
"€ 28,480.-","Volkswagen ID.4 Elektro Pro Performance AHK/NAV/LED/RFK/ACC","41,514 km","07/2021","Fischer Automobile GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-elektro-pro-performance-ahk-nav-led-rfk-acc-electric-white-a9db0aec-e10d-4d4a-9246-af40c9a3341a","2024-12-10"
"€ 25,990.-","Volkswagen ID.4 Pure Performance 125 kW","10,500 km","02/2022","Auto Krälemann GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pure-performance-125-kw-electric-grey-a0d85fca-54e7-46f5-89a4-9d2254451f51","2024-12-10"
"€ 29,410.-","Volkswagen ID.4 Pro Performance *Wärmepumpe* LED*Navi*ACC*","44,071 km","06/2021","Autohaus Stegelmann GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-waermepumpe-led-navi-acc-electric-grey-9ae0948b-c2c3-491b-beb5-e7d4f914702f","2024-12-10"
"€ 27,590.-","Volkswagen ID.4 PRO SILVER  82kWh LED APP-CONNECT SITZH AHK","61,339 km","04/2022","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-silver-82kwh-led-app-connect-sitzh-ahk-electric-grey-e55c5b00-0753-42ea-acf3-fcd6707df144","2024-12-10"
"€ 31,600.-","Volkswagen ID.4 PRO PERFORMANCE 77 KWH AUTOMATIK (+ACC-RADAR+","34,000 km","03/2022","Autohaus Härtel GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-77-kwh-automatik-acc-radar-electric-grey-3d17c276-7b39-4b64-b255-e6f5ccf25a0f","2024-12-10"
"€ 34,280.-","Volkswagen ID.4 PRO PERFORMANCE NAVI IQ.LIGHT LM20","34,999 km","05/2023","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-navi-iq-light-lm20-electric-white-43e9cd4b-11f7-45f0-ba50-ddcb807893d4","2024-12-10"
"€ 27,280.-","Volkswagen ID.4 PURE NAVI LED KAMERA SITZH","10,607 km","10/2022","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pure-navi-led-kamera-sitzh-electric-white-cf5edefb-c3d2-483f-a51f-be71041b53a3","2024-12-10"
"€ 34,490.-","Volkswagen ID.4 GTX 4Mo. 20 PANO SCHALE WÄRMEPUMPE","29,993 km","08/2021","Auto Bierschneider GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-4mo-20-pano-schale-waermepumpe-electric-silver-08c3e0c9-cb41-453d-8f05-273e6d8ff18b","2024-12-10"
"€ 33,340.-","Volkswagen ID.4 Pro Performance Wärmepumpe AHK Navi RearView Matri","29,990 km","08/2023","Maschek Automobile GmbH Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-waermepumpe-ahk-navi-rearview-matri-electric-white-ed7dad0c-9cfa-4880-aed9-59465598a540","2024-12-10"
"€ 44,440.-","Volkswagen ID.4 GTX NP72 PANO LM21 ASSIST+ AHK","8,224 km","03/2024","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-np72-pano-lm21-assist-ahk-electric-blue-07556a3d-4f07-4803-ab22-2c651fb18564","2024-12-10"
"€ 32,000.-","Volkswagen ID.4 Pro Performance","65,000 km","11/2022",NA,"https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-electric-8b4e4d62-24eb-4a34-8341-5797ac35e8a8","2024-12-10"
"€ 33,900.-","Volkswagen ID.4 Pro Performance 204PS 77 kWh AHK ALU WR Pumpe","23,900 km","03/2023",NA,"https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-204ps-77-kwh-ahk-alu-wr-pumpe-electric-blue-3eeba414-82ee-40bd-bce9-7f9c72f83f5f","2024-12-10"
"€ 33,470.-","Volkswagen ID.4 Pro Performance +WÄRMEPUMPE+CCS+AHK+KAMERA+","21,846 km","08/2023","Peter Grampp GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-waermepumpe-ccs-ahk-kamera-electric-grey-d04a9056-e403-4cac-bf0a-0bc01b58e87d","2024-12-10"
"€ 27,490.-","Volkswagen ID.4 Pro Performance","50,619 km","05/2021","VHG Rittersbacher GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-electric-white-a0920428-dc72-49e4-9d8a-6f44b07b6b5f","2024-12-10"
"€ 31,480.-","Volkswagen ID.4 Pro Performance Navi AHK LED ACC PDC Klima","25,649 km","11/2022","Volkswagen Automobile Hannover GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-navi-ahk-led-acc-pdc-klima-electric-grey-083ad46d-a6b7-4730-959c-7d222fefa656","2024-12-10"
"€ 23,550.-","Volkswagen ID.4 PURE LM19 WÄREMPUMPE NAVI-PRO LED PDC+","32,152 km","09/2021","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pure-lm19-waerempumpe-navi-pro-led-pdc-electric-white-4cc6ca35-93a0-47df-b1cf-1dd64a7f9ac5","2024-12-10"
"€ 30,970.-","Volkswagen ID.4 Pro Performance ACC Navi WSSheizb SHZ PDC","25,370 km","08/2022","Auto-Leitz GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-acc-navi-wssheizb-shz-pdc-electric-grey-6404663b-baac-4bb0-9324-1bc3a5cc7e13","2024-12-10"
"€ 35,990.-","Volkswagen ID.4 Pro Performance 77 kWh AHK 360°KAM NAV IQ-L","22,700 km","08/2023","Held & Ströhle GmbH & Co.KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-77-kwh-ahk-360kam-nav-iq-l-electric-black-4e3e6b4e-5494-4a63-8249-b8f0f81c9e7a","2024-12-10"
"€ 24,550.-","Volkswagen ID.4 PURE LM19 WÄRMEPUMPE NAVI-PRO SITZHZ","56,418 km","10/2021","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pure-lm19-waermepumpe-navi-pro-sitzhz-electric-grey-7bfc735b-cb5d-4aaf-82eb-ce37b812ccb5","2024-12-10"
"€ 37,490.-","Volkswagen ID.4 Pro Perf 21 MATRIX PANO 360KAMERA WÄRMEP.","3,217 km","07/2023","Auto Bierschneider GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-perf-21-matrix-pano-360kamera-waermep-electric-black-5d4de1f1-df9b-4121-b61e-6627248994e8","2024-12-10"
"€ 34,977.-","Volkswagen ID.4 Pro Navi ACC LED PDC","7,336 km","07/2023","Autohaus Potthoff GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-navi-acc-led-pdc-electric-white-48317033-7c7b-4d58-9b07-63cd4461c803","2024-12-10"
"€ 23,970.-","Volkswagen ID.4 NAVI*SHZ*ACC*LED Pure 109 kW City","21,060 km","08/2021","Volkswagen Zentrum Aachen","https://www.autoscout24.com/offers/volkswagen-id-4-navi-shz-acc-led-pure-109-kw-city-electric-grey-1df02c81-ff52-4598-8049-29092e3e549e","2024-12-10"
"€ 31,300.-","Volkswagen ID.4 Pro 150kW 1-Gang Automatik 4 Türen","25,975 km","10/2022","VEHICLE TRADING INTERNATIONAL (VTI) GMBH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-150kw-1-gang-automatik-4-tueren-electric-grey-6228e841-1dd0-40df-a297-d5d23623425f","2024-12-10"
"€ 35,870.-","Volkswagen ID.4 Pro 77kWh/AHK/Matrix/Assistenz/Navi/Wärmepu","19,780 km","08/2023","AMB Automobile Borna GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-77kwh-ahk-matrix-assistenz-navi-waermepu-electric-grey-0dc9f267-3912-4d55-8ec2-11dbc494dcb7","2024-12-10"
"€ 27,980.-","Volkswagen ID.4 150 kW 1st FIRST EDITION Pro Performance","63,317 km","12/2020","auto:mobil GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-150-kw-1st-first-edition-pro-performance-electric-white-34dd47fc-2818-48b1-a61d-c1a27bdedd6d","2024-12-10"
"€ 28,580.-","Volkswagen ID.4 Pro Performance AHK LED Navi PDC vo+hi","41,150 km","10/2021","Autohaus Glinicke GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-ahk-led-navi-pdc-vo-hi-electric-grey-3315e9e6-14fe-474a-ba1a-e3cba0db185e","2024-12-10"
"€ 27,280.-","Volkswagen ID.4 PURE NAVI LED KAMERA SITZH","10,607 km","10/2022","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pure-navi-led-kamera-sitzh-electric-white-cf5edefb-c3d2-483f-a51f-be71041b53a3","2024-12-10"
"€ 31,300.-","Volkswagen ID.4 Pro Performance 150 kW","26,000 km","02/2022","Kfz-Werkstatt Alex Ett","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-150-kw-electric-white-a91a15cb-fa0d-4675-8be3-56002d057764","2024-12-10"
"€ 29,940.-","Volkswagen ID.4 PRO LIFE 77kWh WÄRMEPUMPE LED LM19 AHK","27,914 km","10/2021","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-life-77kwh-waermepumpe-led-lm19-ahk-electric-grey-3f9f3a41-3547-4858-a53c-838106a4a755","2024-12-10"
"€ 34,950.-","Volkswagen ID.4 GTX.4Mot.Matrix.ErgoActiv.AHK.360°.IQ.HuD.","84,514 km","01/2023","Auto Shop Handels GmbH  www.ash-autoshop.de","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-4mot-matrix-ergoactiv-ahk-360-iq-hud-electric-grey-3ded494c-2f47-4c09-a621-cb48a3864bd2","2024-12-10"
"€ 31,955.-","Volkswagen ID.4 Pro Performance Automatik Navi AHK R-Kamera","18,218 km","05/2022","Volkswagen Automobile Berlin GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-automatik-navi-ahk-r-kamera-electric-black-698e8e8d-7170-456a-8c2d-2302f0cbc37b","2024-12-10"
"€ 38,950.-","Volkswagen ID.4 Pro 195 kW 4MOTION +SHZ+NAV+CARPLAY+AHK+BT++","12,950 km","05/2023","Autohaus von Keitz GmbH & Co.KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-195-kw-4motion-shz-nav-carplay-ahk-bt-electric-black-e18d523e-9449-4b99-8d87-f4a0deb68a3e","2024-12-10"
"€ 27,860.-","Volkswagen ID.4 Pro Performance 150kw LED+NAVI+ACC+SHZ+CCS","41,688 km","07/2021","Motor-Nützel Vertriebs-GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-150kw-led-navi-acc-shz-ccs-electric-grey-6d27f425-d97b-4a54-a84b-af066a45a6a3","2024-12-10"
"€ 37,999.-","Volkswagen ID.4 GTX 220kW 4Motion ACC+AHK+HUD+NAV+MATRIX","12,500 km","12/2022","Voets Autozentrum GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-220kw-4motion-acc-ahk-hud-nav-matrix-electric-grey-68cd669e-26ff-4580-9fcc-de7c6dbd367b","2024-12-10"
"€ 43,980.-","Volkswagen ID.4 Elektro Pro Matrix/AHK/NAV/P-Dach/PDC/SH","14,535 km","02/2024","Fischer Automobile GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-elektro-pro-matrix-ahk-nav-p-dach-pdc-sh-electric-red-f21e2531-cabf-42f9-b287-3251d849e030","2024-12-10"
"€ 34,997.-","Volkswagen ID.4 GTX 4Motion Wärmepumpe Pano ACC DCC IQ.Light","28,445 km","08/2021","Autohaus Potthoff GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-4motion-waermepumpe-pano-acc-dcc-iq-light-electric-white-5cdf5e5e-a85d-4767-aab6-a43549a76bfc","2024-12-10"
"€ 37,490.-","Volkswagen ID.4 Pro Performance 82 kW/h Wärmep.*AHK*8-fach","9,700 km","12/2023","Audi Gebrauchtwagen :plus Audi Augsburg","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-82-kw-h-waermep-ahk-8-fach-electric-white-713d4d46-0fbe-4074-a2f4-4508bdbfd7a4","2024-12-10"
"€ 24,980.-","Volkswagen ID.4 Pure Performance  * 1.HAND * NAVI *","33,000 km","09/2022","UG - Automobile","https://www.autoscout24.com/offers/volkswagen-id-4-pure-performance-1-hand-navi-electric-grey-b8926d0d-d15f-4880-9eb7-ecf97caf97d4","2024-12-10"
"€ 43,870.-","Volkswagen ID.4 Pro 77kWh/AHK/Matrix/Assist+/Pano/02.29Gara","15,820 km","02/2024","AMB Automobile Borna GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-77kwh-ahk-matrix-assist-pano-02-29gara-electric-red-2f2e8e19-abb8-439c-ae0f-ba60fe9781f3","2024-12-10"
"€ 36,950.-","Volkswagen ID.4 Pro AHK IQ.LIGHT Ganzja Rate 299 Euro 0,99% Klima","14,278 km","10/2023","Autohaus Abicht GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-ahk-iq-light-ganzja-rate-299-euro-0-99-klima-electric-white-0b2ddf55-26f5-4955-8d3b-e482a46f60f2","2024-12-10"
"€ 32,490.-","Volkswagen ID.4 GTX Navi Pro ACC 20LM IQ-LED Matrix Shz PDC","51,994 km","11/2022","Volkswagen Automobile Hannover GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-navi-pro-acc-20lm-iq-led-matrix-shz-pdc-electric-black-a1407b5d-160f-4734-92f2-c9c331fdd94c","2024-12-10"
"€ 30,950.-","Volkswagen ID.4 Pro Performance 150 kW Tech PANO 360°","14,735 km","08/2021","Gebrüder Nolte GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-150-kw-tech-pano-360-electric-yellow-72a79d06-2f4b-42da-a057-01aedefdc728","2024-12-10"
"€ 34,690.-","Volkswagen ID.4 Pro Performance 77 kWh 150 kW Pro 20""","21,000 km","08/2023","Autohaus Benkert GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-77-kwh-150-kw-pro-20-electric-white-260d8a89-8c67-4df0-8ede-fa38d3f59c1f","2024-12-10"
"€ 29,990.-","Volkswagen ID.4 Pure Performance Navi LED 19"" Winterräder","8,800 km","08/2023","Scherer GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pure-performance-navi-led-19-winterraeder-electric-white-0de70e23-e911-433d-bf7a-58d146f15020","2024-12-10"
"€ 25,480.-","Volkswagen ID.4 PRO PERFORMANCE AHK NAVI LED","75,825 km","11/2021","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-ahk-navi-led-electric-grey-96a48f20-7bb0-4702-a1ce-736b2d789243","2024-12-10"
"€ 39,980.-","Volkswagen ID.4 Elektro GTX AHK/Matrix/NAV/RFK/Wärmepumpe","7,171 km","11/2023","Fischer Automobile Amberg GmbH & Co.KG","https://www.autoscout24.com/offers/volkswagen-id-4-elektro-gtx-ahk-matrix-nav-rfk-waermepumpe-electric-white-2ef1682e-b2cd-4103-b7bc-ad7eb6aac249","2024-12-10"
"€ 25,990.-","Volkswagen ID.4 Pro 150kW 1-Gang Automatik 4 Türen","60,073 km","07/2021","VEHICLE TRADING INTERNATIONAL (VTI) GMBH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-150kw-1-gang-automatik-4-tueren-electric-grey-694bbfae-2ff4-485c-ab6c-381306c163c6","2024-12-10"
"€ 28,190.-","Volkswagen ID.4 Pro Performance Family 77 KWh Kam. Matrix Panor...","73,027 km","05/2021","Autohaus Renzenbrink GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-family-77-kwh-kam-matrix-panor-electric-white-232e296e-f907-49e4-8c59-8f56acb6b945","2024-12-10"
"€ 35,890.-","Volkswagen ID.4 Pro Performance Navi AHK WP ACC 21LM Kamera","12,483 km","12/2023","Volkswagen Automobile Hannover GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-navi-ahk-wp-acc-21lm-kamera-electric-black-e82cee04-1dcc-4f72-8c87-7a41f68f90a7","2024-12-10"
"€ 53,480.-","Volkswagen ID.4 GTX AHK/Matrix/Pano/360°/Wärmepumpe/05.29Ga","1,720 km","05/2024","AMB Automobile Borna GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-ahk-matrix-pano-360-waermepumpe-05-29ga-electric-red-6a754480-ed36-41a0-b696-6a78821ba053","2024-12-10"
"€ 31,640.-","Volkswagen ID.4 Pro Performance 77kWh Wärmepumpe AHK LED PDC Sitzh","29,700 km","04/2022","Maschek Automobile GmbH Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-77kwh-waermepumpe-ahk-led-pdc-sitzh-electric-grey-4aa067bd-b263-4d21-b693-3228f60fdc8b","2024-12-10"
"€ 38,980.-","Volkswagen ID.4 Pro 4Motion Alu LED AHK ACC App-Con. Navi","10,253 km","09/2023","Dannacker & Laudien GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-4motion-alu-led-ahk-acc-app-con-navi-electric-blue-dff2287d-2a9d-43f7-a7dd-eb315e730acf","2024-12-10"
"€ 36,480.-","Volkswagen ID.4 Pro 77kWh/AHK/Assistenzp./Navi/RFK/beheizFS","15,150 km","11/2023","AMB Automobile Borna GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-77kwh-ahk-assistenzp-navi-rfk-beheizfs-electric-black-8c04364e-89ee-47c7-9889-e12a3d8f35df","2024-12-10"
"€ 34,970.-","Volkswagen ID.4 PRO LM21 KAMERA NAVI IQ.LIGHT ACC","20,388 km","11/2023","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-lm21-kamera-navi-iq-light-acc-electric-white-ebc993b0-d5f2-459f-9a79-0523f0e2e315","2024-12-10"
"€ 24,350.-","Volkswagen ID.4 Pure NAVI LED PDC SPURH KLIMAA SOUNDSYS","21,684 km","09/2022","Autohaus Adelbert Moll GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pure-navi-led-pdc-spurh-klimaa-soundsys-electric-grey-e65f3986-51f2-4db5-8eed-56f98f6f650a","2024-12-10"
"€ 34,740.-","Volkswagen ID.4 PRO PERFORMANCE 204PS NP.52T ACC.WÄRMEPUMPE.NAVI.2","18,650 km","07/2023","Autohaus Ostermaier GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-204ps-np-52t-acc-waermepumpe-navi-2-electric-white-7d83c74f-1d2c-4ec6-9a8d-06607db67e12","2024-12-10"
"€ 33,900.-","Volkswagen ID.4 Pro Performance 1-Gang-Automatik Bluetooth","18,264 km","05/2022","Wolperding Automobile GmbH & Co. Kommanditges.","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-1-gang-automatik-bluetooth-electric-grey-5b2ac1af-f375-4871-bc02-cdeee31f990e","2024-12-10"
"€ 39,969.-","Volkswagen ID.4 PRO PERFORMANCE MATRIX+PANO+KAM+AHK","8,600 km","12/2023","Autohaus M.A.X. GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-matrix-pano-kam-ahk-electric-white-21cb5c19-40e7-4823-b1d6-13fcdb20e0b7","2024-12-10"
"€ 39,650.-","Volkswagen ID.4 GTX 4Motion/AHK/RFK/LHZ/ACC","21,850 km","08/2023","Autohaus Wilhelm Maier GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-4motion-ahk-rfk-lhz-acc-electric-silver-4003917f-4cd5-477f-8589-cffc29537c22","2024-12-10"
"€ 34,348.-","Volkswagen ID.4 Pro Performance HuD|Assistenz|Infotainment+","32,524 km","09/2022","MeinAuto.de Gebrauchtwagen","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-hud-assistenz-infotainment-electric-grey-a6098136-3289-45c5-b5b5-ff34528d0935","2024-12-10"
"€ 29,840.-","Volkswagen ID.4 Pro Performance 77kWh Wärmepumpe LED PDC DAB Sitzh","45,800 km","07/2022","Maschek Automobile GmbH Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-77kwh-waermepumpe-led-pdc-dab-sitzh-electric-grey-d6e31000-0992-4f96-af96-b98649170f27","2024-12-10"
"€ 23,320.-","Volkswagen ID.4 PURE PERFORMANCE NAVI AHK LED","64,409 km","08/2021","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pure-performance-navi-ahk-led-electric-grey-9ad8f179-d1b6-46f3-abf4-cf7dc77197fb","2024-12-10"
"€ 26,890.-","Volkswagen ID.4 Pro Performance 1st Navi Pro AHK LED ACC PD","68,259 km","04/2021","Volkswagen Automobile Hannover GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-1st-navi-pro-ahk-led-acc-pd-electric-yellow-17bddc6e-cd66-4f5b-9a81-6dbe309a1689","2024-12-10"
"€ 34,870.-","Volkswagen ID.4 Pro Performance 77 kWh 20''*Assistsysteme*N","13,400 km","08/2023","Autohaus Ernst + Scherer GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-77-kwh-20-assistsysteme-n-electric-white-05dfab96-874e-4e14-be30-ef2c04f2bcae","2024-12-10"
"€ 38,790.-","Volkswagen ID.4 PRO UPE70 LM21 PANO AHK KAMERA","29,963 km","08/2023","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-upe70-lm21-pano-ahk-kamera-electric-white-580d39ef-d748-4c9c-b025-3f66d4453465","2024-12-10"
"€ 25,990.-","Volkswagen ID.4 Pure Performance 125 kW","16,500 km","09/2021","Auto Krälemann GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pure-performance-125-kw-electric-white-f138be0b-4773-4d68-bdc9-8f0dfee8329c","2024-12-10"
"€ 32,540.-","Volkswagen ID.4 GTX 82 KWH 4x4 Automatik","42,175 km","08/2022","DB Autohaus Schweinfurt","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-82-kwh-4x4-automatik-electric-red-16830f8e-9447-456a-ae0c-4f7e43c33f64","2024-12-10"
"€ 39,870.-","Volkswagen ID.4 ProPerf SPORT+ LM21 PANO AHK WÄRMEP. KAMERA","13,097 km","12/2023","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-properf-sport-lm21-pano-ahk-waermep-kamera-electric-white-eabc927f-def2-4f45-8560-d01f55fb50c2","2024-12-10"
"€ 26,200.-","Volkswagen ID.4 Pure Performance, Infotainment Paket, LED,","29,500 km","07/2022","Autohaus Am Tannenkamp GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pure-performance-infotainment-paket-led-electric-black-d3e7b0cf-ab3a-4e55-8831-4f3a041a1efc","2024-12-10"
"€ 31,440.-","Volkswagen ID.4 PRO PERFORMANCE 204PS LED.KAMERA.CCS.ACC.NAVI.SHZG","39,980 km","10/2022","Autohaus Ostermaier GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-204ps-led-kamera-ccs-acc-navi-shzg-electric-grey-a165375c-a6f3-4a95-b6c1-0dbaea0a1c49","2024-12-10"
"€ 33,480.-","Volkswagen ID.4 Pro Performance*ACC Navi R-Kam Keyless DCC","8,761 km","03/2023","Gerhard Schuster GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-acc-navi-r-kam-keyless-dcc-electric-red-b8cfb1f8-a5ca-4939-be21-ded977544dc1","2024-12-10"
"€ 39,370.-","Volkswagen ID.4 GTX 4Motion 77 kWh AHK WÄPU KAM IQ-LED NAVP","20,000 km","10/2023","Held & Ströhle GmbH & Co.KG","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-4motion-77-kwh-ahk-waepu-kam-iq-led-navp-electric-silver-e9801800-4537-4628-b593-7455f4deaf0b","2024-12-10"
"€ 32,890.-","Volkswagen ID.4 Performance Pro 77 kWh Family","27,432 km","11/2021","Heinz Tietjen Autohaus GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-performance-pro-77-kwh-family-electric-grey-5466ecec-033b-4b8d-a30e-7bb9966c270e","2024-12-10"
"€ 39,740.-","Volkswagen ID.4 PRO UPE65 PANO AHK KAMERA","19,985 km","10/2023","Tiemeyer automobile GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-upe65-pano-ahk-kamera-electric-white-c927836c-9e05-436c-8585-3b6556849d67","2024-12-10"
"€ 33,900.-","Volkswagen ID.4 Pro Performance LED-Matrix, AHK, Massagesitzee ...","49,900 km","02/2022",NA,"https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-led-matrix-ahk-massagesitzee-electric-blue-a677d5a2-24db-4922-9bf7-a08b5ead9930","2024-12-10"
"€ 42,740.-","Volkswagen ID.4 GTX Panorama AHK Wärmepumpe Sitzh. PDC ACC","4,900 km","08/2023","Maschek Automobile GmbH Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-panorama-ahk-waermepumpe-sitzh-pdc-acc-electric-black-9bc5c028-8916-428c-8b0b-2984dc12d780","2024-12-10"
"€ 48,590.-","Volkswagen ID.4 Pro 77 kWh AHK 19"" AR-HUD IQ HARMAN PANO","3,000 km","06/2024","Held & Ströhle GmbH & Co.KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-77-kwh-ahk-19-ar-hud-iq-harman-pano-electric-black-ab788f25-2cc1-4156-97d5-6c7070ff1710","2024-12-10"
"€ 24,990.-","Volkswagen ID.4 Pure Performace 1-Gang Automatik Navi","15,900 km","04/2022","Sielemann Automobile e.K.","https://www.autoscout24.com/offers/volkswagen-id-4-pure-performace-1-gang-automatik-navi-electric-blue-ef3aa71a-0056-4d45-aad5-6dfcc6d1439f","2024-12-10"
"€ 39,900.-","Volkswagen ID.4 GTX 220 kW 4Motion Panorama AHK kamera 1 Hd","22,547 km","07/2023","LP Automobile","https://www.autoscout24.com/offers/volkswagen-id-4-gtx-220-kw-4motion-panorama-ahk-kamera-1-hd-electric-white-6401a11c-70f2-4f04-929f-7a6813167be7","2024-12-10"
"€ 31,440.-","Volkswagen ID.4 Pro Performance FIRST EDITION | NAVI | LED","19,976 km","08/2021","AVP AUTOLAND GmbH & Co. KG","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-first-edition-navi-led-electric-white-c7768899-5f6b-4c28-97d9-f8ad2a92d573","2024-12-10"
"€ 34,960.-","Volkswagen ID.4 Pro 77kWh/AHK/Matrix/Assistenz/Navi/Wärmepu","22,370 km","08/2023","AMB Automobile Borna GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-77kwh-ahk-matrix-assistenz-navi-waermepu-electric-white-7d0a351e-8820-4641-bb6a-55cf0109bbba","2024-12-10"
"€ 30,990.-","Volkswagen ID.4 Pro Performance Navi AHK LED ACC PDC Klima","60,501 km","11/2022","Volkswagen Automobile Hannover GmbH","https://www.autoscout24.com/offers/volkswagen-id-4-pro-performance-navi-ahk-led-acc-pdc-klima-electric-blue-aafd5488-f557-4d3a-add4-68cd744cabbd","2024-12-10"
